CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,QUANTIZED_INC,QUANTIZED_AGE,QUANTIZED_WORK_YEAR,target
1,0,1,1,67500.0,Working,Secondary / secondary special,Married,Rented apartment,-14575,-2146,1,0,0,1,Laborers,3.0,lowest,low,lowest,0
0,1,0,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-16675,-5056,1,1,1,0,Drivers,2.0,highest,medium,low,0
1,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18759,365243,1,0,0,0,,2.0,lowest,high,lowest,0
1,0,1,1,585000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10430,-900,1,0,0,0,Managers,2.0,highest,lowest,lowest,1
1,0,1,0,162000.0,Working,Higher education,Single / not married,House / apartment,-20094,-3488,1,0,0,0,,1.0,medium,high,low,0
1,0,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14760,-218,1,0,0,0,Sales staff,3.0,medium,medium,lowest,0
1,0,1,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11508,-1170,1,0,0,0,Cooking staff,3.0,lowest,low,lowest,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1.0,lowest,low,lowest,0
1,0,1,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22655,365243,1,0,0,0,,2.0,medium,highest,lowest,1
1,0,1,0,81000.0,State servant,Higher education,Widow,House / apartment,-19439,-6712,1,0,0,0,High skill tech staff,1.0,lowest,high,medium,0
1,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16951,-3017,1,1,1,0,,2.0,medium,medium,lowest,0
1,0,1,1,117000.0,Working,Higher education,Married,House / apartment,-18989,-551,1,1,0,0,Cleaning staff,3.0,low,high,lowest,0
1,0,1,0,67500.0,Working,Higher education,Married,House / apartment,-14240,-1586,1,0,0,0,Core staff,2.0,lowest,low,lowest,0
1,1,1,0,162000.0,Pensioner,Higher education,Married,House / apartment,-23886,365243,1,0,1,0,,2.0,medium,highest,lowest,0
1,0,1,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,-16686,-599,1,0,0,0,Cleaning staff,2.0,low,medium,lowest,0
0,1,1,3,81000.0,Working,Secondary / secondary special,Married,House / apartment,-12654,-200,1,0,0,0,Laborers,5.0,lowest,low,lowest,0
1,0,1,1,117000.0,Working,Higher education,Married,House / apartment,-18989,-551,1,1,0,0,Cleaning staff,3.0,low,high,lowest,0
1,1,1,3,81000.0,Working,Secondary / secondary special,Married,House / apartment,-14595,-884,1,0,0,0,Core staff,5.0,lowest,low,lowest,0
0,0,1,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14309,-1359,1,0,0,0,Security staff,2.0,low,low,lowest,0
0,1,1,0,135000.0,Working,Secondary / secondary special,Married,With parents,-12807,-2404,1,0,0,0,Laborers,2.0,low,low,lowest,0
1,0,0,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-15033,-2729,1,0,0,0,Cooking staff,2.0,low,medium,lowest,0
0,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-20037,-2349,1,1,1,0,Drivers,2.0,medium,high,lowest,0
0,1,1,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12821,-155,1,0,0,0,Laborers,2.0,lowest,low,lowest,1
0,0,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21362,-1520,1,0,0,0,Laborers,2.0,high,high,lowest,0
1,0,0,4,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13015,-1375,1,1,1,0,,6.0,lowest,low,lowest,0
0,1,0,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17196,-1608,1,1,0,0,Laborers,3.0,lowest,medium,lowest,0
1,0,1,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,lowest,highest,highest,0
0,0,1,0,405000.0,Working,Higher education,Married,House / apartment,-15881,-4781,1,1,0,0,Laborers,2.0,highest,medium,low,0
1,0,1,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23484,365243,1,0,0,0,,2.0,low,highest,lowest,0
1,0,1,0,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21664,365243,1,0,1,0,,2.0,high,highest,lowest,0
1,1,0,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,2.0,highest,low,lowest,1
1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21863,365243,1,0,0,0,,1.0,low,highest,lowest,0
1,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9894,-2499,1,1,1,0,Sales staff,2.0,lowest,lowest,lowest,0
0,0,0,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10312,-703,1,0,1,0,Laborers,2.0,low,lowest,lowest,0
0,1,0,0,225000.0,Working,Higher education,Civil marriage,Rented apartment,-14555,-1226,1,1,0,0,Managers,2.0,high,low,lowest,0
1,0,1,0,189000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18497,-2216,1,0,0,0,Sales staff,1.0,high,high,lowest,0
1,1,1,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2.0,medium,low,lowest,0
1,1,0,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10492,-1079,1,1,1,0,Core staff,3.0,medium,lowest,lowest,0
1,0,1,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-18794,-6358,1,0,0,0,High skill tech staff,2.0,lowest,high,medium,0
1,1,1,3,90000.0,Pensioner,Secondary / secondary special,Single / not married,Co-op apartment,-23664,365243,1,0,0,0,,4.0,lowest,highest,lowest,0
1,1,1,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19578,-5388,1,1,1,0,Accountants,2.0,medium,high,low,0
1,0,1,0,90000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-19867,-720,1,0,0,1,,1.0,lowest,high,lowest,0
1,0,1,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-19698,-4441,1,0,1,0,Managers,2.0,highest,high,low,0
1,1,1,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23683,365243,1,0,1,0,,2.0,low,highest,lowest,0
0,1,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15200,-1447,1,1,0,0,Drivers,2.0,lowest,medium,lowest,0
1,1,1,0,202500.0,State servant,Incomplete higher,Married,Municipal apartment,-13855,-795,1,1,1,0,Laborers,2.0,high,low,lowest,0
1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10957,-1214,1,0,0,0,Cooking staff,2.0,lowest,low,lowest,0
1,0,1,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,-19610,-1649,1,1,1,0,,2.0,lowest,high,lowest,0
0,1,0,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15292,-645,1,1,1,0,Drivers,2.0,highest,medium,lowest,0
1,0,1,1,405000.0,State servant,Higher education,Married,House / apartment,-12732,-4520,1,0,0,0,Core staff,3.0,highest,low,low,0
1,1,1,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-10457,-979,1,0,0,0,,2.0,high,lowest,lowest,0
1,0,1,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19002,365243,1,0,0,0,,2.0,medium,high,lowest,0
0,0,1,0,202500.0,Working,Higher education,Married,With parents,-9672,-2654,1,0,1,1,,2.0,high,lowest,lowest,0
1,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-12135,-1216,1,0,0,0,High skill tech staff,4.0,medium,low,lowest,0
1,0,1,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,,2.0,lowest,highest,lowest,0
0,1,0,1,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15510,365243,1,0,0,0,,3.0,medium,medium,lowest,0
0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10032,-795,1,0,0,0,Laborers,2.0,medium,lowest,lowest,0
0,0,1,1,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-12316,-291,1,0,0,0,Laborers,2.0,lowest,low,lowest,0
0,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18259,-703,1,0,0,0,Drivers,2.0,high,high,lowest,0
1,0,0,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-16876,-97,1,1,0,0,,2.0,lowest,medium,lowest,0
1,0,0,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-16119,-3312,1,0,0,0,,2.0,low,medium,low,0
1,0,1,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23770,365243,1,0,0,0,,2.0,medium,highest,lowest,0
0,1,0,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,-13230,-3643,1,0,0,1,High skill tech staff,3.0,highest,low,low,0
0,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-8899,-2326,1,1,1,0,Waiters/barmen staff,2.0,low,lowest,lowest,0
1,1,1,1,144000.0,Working,Higher education,Separated,House / apartment,-13657,-4097,1,0,0,0,Core staff,2.0,medium,low,low,0
0,1,1,0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9022,-840,1,0,1,0,Waiters/barmen staff,1.0,highest,lowest,lowest,0
0,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8737,-369,1,0,0,1,Sales staff,1.0,low,lowest,lowest,0
1,0,0,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14438,-235,1,0,0,0,Sales staff,3.0,low,low,lowest,0
0,1,1,2,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-12258,-5450,1,0,0,0,Drivers,4.0,medium,low,low,0
0,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19293,-2990,1,0,0,0,Laborers,2.0,high,high,lowest,0
1,0,1,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-12946,-341,1,0,1,1,Sales staff,2.0,medium,low,lowest,0
1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18886,-2523,1,1,1,0,Sales staff,2.0,low,high,lowest,0
1,0,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13787,-3082,1,0,0,0,Core staff,4.0,medium,low,lowest,0
1,0,1,0,315000.0,Working,Higher education,Separated,House / apartment,-13271,-555,1,0,0,0,Managers,1.0,highest,low,lowest,0
0,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14546,-349,1,1,1,0,Drivers,2.0,lowest,low,lowest,0
1,0,0,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-14802,-1846,1,0,0,0,Drivers,3.0,medium,medium,lowest,0
1,0,1,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-13673,-2667,1,0,0,0,Core staff,3.0,medium,low,lowest,0
1,0,1,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21369,365243,1,0,1,0,,2.0,medium,high,lowest,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-18873,-12169,1,1,1,1,Laborers,2.0,high,high,high,0
1,1,1,0,112500.0,Working,Secondary / secondary special,Single / not married,With parents,-9181,-320,1,0,0,0,Medicine staff,1.0,lowest,lowest,lowest,0
0,1,1,0,168750.0,Working,Secondary / secondary special,Married,House / apartment,-16031,-1797,1,0,0,0,Laborers,2.0,medium,medium,lowest,0
1,0,1,1,270000.0,Working,Higher education,Married,House / apartment,-13749,-2877,1,1,1,0,Managers,3.0,highest,low,lowest,0
1,0,1,0,108000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22849,365243,1,0,0,0,,2.0,lowest,highest,lowest,0
0,1,0,0,360000.0,Working,Higher education,Civil marriage,House / apartment,-11841,-3092,1,1,0,0,Managers,2.0,highest,low,lowest,0
0,1,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10576,-901,1,1,1,0,Laborers,1.0,low,lowest,lowest,0
1,0,1,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24285,365243,1,0,0,0,,2.0,lowest,highest,lowest,0
0,1,0,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16143,-8479,1,0,0,0,Private service staff,3.0,highest,medium,medium,0
1,0,1,1,180000.0,Working,Higher education,Married,House / apartment,-19240,-3457,1,0,0,0,Managers,3.0,medium,high,low,0
0,1,1,0,157500.0,Working,Higher education,Married,House / apartment,-18750,-536,1,0,0,0,Security staff,2.0,medium,high,lowest,0
0,1,0,0,346500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8990,-1566,1,0,0,0,Laborers,2.0,highest,lowest,lowest,0
0,0,1,0,135000.0,Working,Higher education,Married,House / apartment,-19780,-7097,1,0,0,0,Laborers,2.0,low,high,medium,0
1,1,0,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,-11978,-5206,1,1,0,0,Core staff,1.0,low,low,low,0
0,1,0,2,202500.0,Working,Higher education,Married,House / apartment,-11736,-727,1,0,0,0,Drivers,4.0,high,low,lowest,0
1,1,0,0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14775,-4327,1,1,0,0,Medicine staff,2.0,high,medium,low,0
0,0,1,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-21601,-808,1,1,0,1,Managers,2.0,lowest,highest,lowest,0
0,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18421,-1308,1,0,0,0,Drivers,3.0,low,high,lowest,0
1,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20170,365243,1,0,1,0,,2.0,lowest,high,lowest,0
1,1,0,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-16872,-1656,1,0,0,0,Core staff,1.0,low,medium,lowest,0
1,0,0,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20285,-1734,1,1,1,0,High skill tech staff,2.0,lowest,high,lowest,1
1,0,1,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301,-1751,1,0,0,0,,2.0,lowest,lowest,lowest,0
1,1,1,0,360000.0,State servant,Higher education,Married,House / apartment,-14498,-6123,1,0,0,1,Core staff,2.0,highest,low,low,0
0,0,0,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15323,-8290,1,1,0,0,Laborers,1.0,high,medium,medium,0
1,0,1,1,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18797,365243,1,0,1,0,,3.0,low,high,lowest,0
1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19301,-4821,1,1,1,0,Managers,2.0,low,high,low,0
1,0,1,2,126000.0,Working,Higher education,Married,House / apartment,-12428,-4900,1,0,1,1,High skill tech staff,4.0,low,low,low,0
1,0,0,0,306000.0,State servant,Higher education,Married,House / apartment,-12677,-5587,1,0,0,0,Medicine staff,2.0,highest,low,low,0
1,0,1,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,-12196,-2218,1,0,0,0,Accountants,1.0,high,low,lowest,0
1,0,1,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-20227,-5416,1,0,0,0,Core staff,1.0,high,high,low,0
1,0,1,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12486,-1816,1,0,0,0,Laborers,4.0,high,low,lowest,0
1,1,1,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16053,-1905,1,0,0,0,Core staff,1.0,highest,medium,lowest,0
1,1,0,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10445,-249,1,0,0,0,Laborers,2.0,low,lowest,lowest,0
1,0,0,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0,lowest,medium,lowest,0
1,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15653,-5500,1,0,0,1,Core staff,2.0,highest,medium,low,0
0,1,1,0,222750.0,Working,Higher education,Married,House / apartment,-16944,-1324,1,0,0,0,Drivers,2.0,high,medium,lowest,0
0,1,1,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12365,-1141,1,0,0,0,Laborers,2.0,medium,low,lowest,0
0,1,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-10952,-3577,1,1,0,0,Laborers,2.0,high,low,low,0
1,0,1,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20536,365243,1,0,0,0,,1.0,lowest,high,lowest,1
0,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17473,-2631,1,0,0,0,Managers,1.0,high,medium,lowest,0
0,1,1,0,202500.0,Working,Secondary / secondary special,Married,Municipal apartment,-16896,-354,1,0,1,0,Sales staff,2.0,high,medium,lowest,0
0,1,1,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-19653,-11332,1,0,0,0,Drivers,2.0,low,high,high,0
1,1,1,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21622,365243,1,0,0,0,,2.0,lowest,highest,lowest,0
0,1,0,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10048,-3475,1,1,0,0,,5.0,medium,lowest,low,0
1,0,0,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22279,365243,1,0,1,0,,1.0,lowest,highest,lowest,1
1,0,0,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-16517,-991,1,0,0,0,Core staff,2.0,highest,medium,lowest,0
1,0,0,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24346,365243,1,0,0,0,,2.0,lowest,highest,lowest,0
0,1,1,0,225000.0,Pensioner,Higher education,Separated,House / apartment,-20689,365243,1,0,0,0,,1.0,high,high,lowest,0
0,0,1,1,202500.0,Pensioner,Higher education,Civil marriage,House / apartment,-18127,365243,1,0,0,0,,3.0,high,high,lowest,0
1,0,1,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10796,-1958,1,1,1,0,Sales staff,3.0,lowest,lowest,lowest,1
1,1,0,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11714,-1740,1,0,0,1,Core staff,2.0,high,low,lowest,0
0,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9547,-1340,1,0,0,0,Drivers,3.0,low,lowest,lowest,0
1,1,0,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9878,-614,1,1,0,0,Sales staff,3.0,lowest,lowest,lowest,0
1,1,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18950,-1002,1,1,1,0,Cooking staff,2.0,lowest,high,lowest,1
1,1,1,2,112500.0,Working,Higher education,Married,House / apartment,-14133,-2695,1,0,0,0,High skill tech staff,4.0,lowest,low,lowest,0
0,1,0,0,67500.0,Pensioner,Lower secondary,Married,House / apartment,-24500,365243,1,0,0,0,,2.0,lowest,highest,lowest,0
1,0,0,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-17508,-1648,1,0,0,0,Laborers,2.0,medium,medium,lowest,0
0,1,1,0,180000.0,Working,Higher education,Single / not married,Co-op apartment,-9427,-338,1,0,0,0,Drivers,1.0,medium,lowest,lowest,0
